qw,qx,qy,qz
0.09906147,-0.02244136,-0.9792187,-0.1755392
0.09764077,-0.02184309,-0.9802593,-0.1705313
0.09764077,-0.02184309,-0.9802593,-0.1705313
0.09556687,-0.01926662,-0.981269,-0.1661532
0.09485397,-0.01861362,-0.9819562,-0.1625367
0.09505845,-0.01951789,-0.9825185,-0.1588721
0.09505845,-0.01951789,-0.9825185,-0.1588721
0.09579938,-0.0192527,-0.9831173,-0.1547001
0.09710998,-0.01899439,-0.9838985,-0.1488379
0.09852299,-0.01860481,-0.9847521,-0.1421633
0.09852299,-0.01860481,-0.9847521,-0.1421633
0.09963787,-0.01837026,-0.9853354,-0.1372917
0.09999809,-0.01848993,-0.9856623,-0.1346415
0.09936006,-0.01902927,-0.9859115,-0.1332062
0.09936006,-0.01902927,-0.9859115,-0.1332062
0.09840919,-0.01753101,-0.9861878,-0.1320682
0.09867103,-0.0138978,-0.9864593,-0.1302653
0.09956681,-0.009717442,-0.98678,-0.1275044
0.09956681,-0.009717442,-0.98678,-0.1275044
0.1007424,-0.006562344,-0.9870569,-0.1246059
0.1020669,-0.005490451,-0.9872171,-0.1222889
0.1020669,-0.005490451,-0.9872171,-0.1222889
0.1029382,-0.004907166,-0.987367,-0.1203577
0.1036668,-0.004196805,-0.9875244,-0.1184534
0.1040634,-0.00281027,-0.9877535,-0.1162153
0.1040634,-0.00281027,-0.9877535,-0.1162153
0.1047358,-0.001256791,-0.9879741,-0.1137364
0.1053269,-0.0001726335,-0.9881135,-0.1119733
0.1061546,0.0007324219,-0.988237,-0.1100831
0.1061546,0.0007324219,-0.988237,-0.1100831
0.1067749,0.001504984,-0.9884425,-0.1076021
0.107022,0.001867317,-0.9887537,-0.1044454
0.106984,0.002210787,-0.9891258,-0.1008946
0.106984,0.002210787,-0.9891258,-0.1008946
0.1069831,0.002217517,-0.9894888,-0.09727021
0.1065308,0.001835119,-0.9898652,-0.09388708
0.1058721,0.001835119,-0.9901325,-0.09178973
0.1058721,0.001835119,-0.9901325,-0.09178973
0.105235,0.003402676,-0.9904187,-0.08935755
0.1048508,0.005021232,-0.9908603,-0.0847168
0.1047123,0.006692749,-0.9914559,-0.07749725
0.1047123,0.006692749,-0.9914559,-0.07749725
0.1050534,0.007681706,-0.9920965,-0.06818564
0.1056362,0.008250364,-0.9927084,-0.05747166
0.1061562,0.01004617,-0.993098,-0.04885055
0.1061562,0.01004617,-0.993098,-0.04885055
0.1062392,0.01252396,-0.9932798,-0.04417832
0.1050221,0.01515984,-0.9934579,-0.04221463
0.1050221,0.01515984,-0.9934579,-0.04221463
0.1034181,0.01711685,-0.9937226,-0.03907928
0.10163,0.01891066,-0.99401,-0.03546746
0.09988925,0.02034037,-0.9942541,-0.03266767
0.09988925,0.02034037,-0.9942541,-0.03266767
0.09854462,0.02133578,-0.9944105,-0.03133024
0.09711696,0.0225447,-0.9945537,-0.03037884
0.09638702,0.02377772,-0.9946227,-0.02949356
0.09638702,0.02377772,-0.9946227,-0.02949356
0.09599347,0.02539327,-0.9946377,-0.02891933
0.09581906,0.02699438,-0.9946272,-0.0284049
0.09572749,0.02866314,-0.9945931,-0.0282716
0.09572749,0.02866314,-0.9945931,-0.0282716
0.09594377,0.030092,-0.9945464,-0.02769275
0.09608198,0.03084734,-0.9945309,-0.02692419
0.0967434,0.03138062,-0.9944916,-0.02534745
0.0967434,0.03138062,-0.9944916,-0.02534745
0.09732051,0.03212212,-0.9944817,-0.02243073
0.09772352,0.03265375,-0.994507,-0.01843302
0.09775965,0.03317888,-0.9945759,-0.01268827
0.09775965,0.03317888,-0.9945759,-0.01268827
0.09753747,0.03377666,-0.9946485,-0.004461833
0.09704751,0.03481038,-0.9946504,0.006371088
0.0961226,0.03610476,-0.9945244,0.01944408
0.0961226,0.03610476,-0.9945244,0.01944408
0.09528516,0.03770432,-0.9941359,0.034539
0.09532105,0.03989328,-0.9932852,0.05202802
0.09532105,0.03989328,-0.9932852,0.05202802
0.09649239,0.04214026,-0.9918205,0.07214923
0.09935204,0.04507321,-0.9895224,0.09456755
0.1028588,0.0488539,-0.9864277,0.1182952
0.1064487,0.05182744,-0.9828816,0.1411609
0.1064487,0.05182744,-0.9828816,0.1411609
0.1099164,0.05294588,-0.9798222,0.1583149
0.1125911,0.05214675,-0.9787404,0.1633134
0.1147235,0.05146795,-0.9785765,0.1630264
0.1147235,0.05146795,-0.9785765,0.1630264
0.116082,0.05268151,-0.9785332,0.1619335
0.1168172,0.05576877,-0.9779741,0.1637389
0.1168172,0.05576877,-0.9779741,0.1637389
0.1166824,0.05919944,-0.9771013,0.1677905
0.115247,0.06044601,-0.9763001,0.1729238
0.112391,0.05906034,-0.9758855,0.1775602
0.112391,0.05906034,-0.9758855,0.1775602
0.1095084,0.05859591,-0.975812,0.1799041
0.1069808,0.05930884,-0.9759325,0.1805365
0.104757,0.06053321,-0.9760486,0.1808062
0.104757,0.06053321,-0.9760486,0.1808062
0.1024644,0.06180798,-0.975993,0.1819849
0.100266,0.06302495,-0.9757929,0.183855
0.09826849,0.06271706,-0.9759577,0.1841643
0.09826849,0.06271706,-0.9759577,0.1841643
0.09577021,0.06076478,-0.9765083,0.1832139
0.09368473,0.05914215,-0.977432,0.1798667
0.09206546,0.05756389,-0.9789865,0.1726145
0.09206546,0.05756389,-0.9789865,0.1726145
0.09047618,0.05623548,-0.9811137,0.1614545
0.08848582,0.05568962,-0.9835466,0.1473262
0.08607533,0.05522666,-0.9858518,0.1328054
0.08607533,0.05522666,-0.9858518,0.1328054
0.08364239,0.0553388,-0.9879214,0.1181226
0.08181507,0.05413086,-0.9898649,0.1026822
0.08181507,0.05413086,-0.9898649,0.1026822
0.08092009,0.04994794,-0.9918113,0.0852494
0.08019137,0.04492022,-0.993609,0.06551982
0.07930616,0.04060137,-0.9951398,0.0419391
0.07930616,0.04060137,-0.9951398,0.0419391
0.07808094,0.03945119,-0.9960253,0.0167499
0.07666172,0.03783629,-0.996326,-0.005103649
0.0753526,0.03550778,-0.9962481,-0.02347466
0.0753526,0.03550778,-0.9962481,-0.02347466
0.07323212,0.03420998,-0.995979,-0.03863579
0.07018788,0.03328985,-0.9957477,-0.04951768
0.0673233,0.03300507,-0.9954845,-0.05821385
0.0673233,0.03300507,-0.9954845,-0.05821385
0.06581606,0.0329185,-0.9950318,-0.06705462
0.06540692,0.03228477,-0.9944695,-0.07556577
0.06536794,0.03138465,-0.9938731,-0.08341664
0.06536794,0.03138465,-0.9938731,-0.08341664
0.06542765,0.03039526,-0.9932634,-0.09068174
0.06657892,0.02752598,-0.9927312,-0.09640703
0.06922442,0.02393606,-0.9920837,-0.1020047
0.06922442,0.02393606,-0.9920837,-0.1020047
0.07151341,0.02211394,-0.991218,-0.1090124
0.07309964,0.02085367,-0.990433,-0.1151694
0.07385577,0.0197373,-0.9898143,-0.1200973
0.07385577,0.0197373,-0.9898143,-0.1200973
0.07538848,0.01965901,-0.9889444,-0.1261714
0.07538848,0.01965901,-0.9889444,-0.1261714
0.07790133,0.01975805,-0.9884803,-0.1282483
0.08117602,0.0197961,-0.9882208,-0.1282119
0.08117602,0.0197961,-0.9882208,-0.1282119
0.08473254,0.01514508,-0.9880869,-0.1275748
0.08968472,0.0115909,-0.9878168,-0.1266504
0.09375906,0.009715141,-0.9875878,-0.125639
0.0947393,0.009811294,-0.9875031,-0.1255626
0.0947393,0.009811294,-0.9875031,-0.1255626
0.09431328,0.009976215,-0.9874405,-0.1263594
0.09427338,0.01037382,-0.9874508,-0.1262766
0.09427338,0.01037382,-0.9874508,-0.1262766
0.09380204,0.01060608,-0.987605,-0.1253998
0.09284464,0.009497195,-0.9879204,-0.1237051
0.09284464,0.009497195,-0.9879204,-0.1237051
0.09099882,0.01084023,-0.9882309,-0.1224806
0.0888573,0.01290832,-0.9885792,-0.1210329
0.08668823,0.01349581,-0.9888364,-0.1204391
0.08668823,0.01349581,-0.9888364,-0.1204391
0.08603411,0.01349691,-0.988888,-0.1204846
0.0864812,0.0137116,-0.9886655,-0.121957
0.08684976,0.01588322,-0.9882883,-0.1244635
0.08684976,0.01588322,-0.9882883,-0.1244635
0.08688705,0.01831014,-0.9879795,-0.1265379
0.08651255,0.02454221,-0.9874445,-0.1298719
0.08490269,0.03581219,-0.9864839,-0.1354937
0.08490269,0.03581219,-0.9864839,-0.1354937
0.08172085,0.04795158,-0.9856106,-0.1399788
0.07738786,0.05787022,-0.9852805,-0.1410123
0.07383034,0.06234782,-0.9857024,-0.1380312
0.07383034,0.06234782,-0.9857024,-0.1380312
0.07332037,0.05891774,-0.9866222,-0.133152
0.0755352,0.05410842,-0.9874643,-0.1275972
0.0782939,0.05045876,-0.988034,-0.1229345
0.0782939,0.05045876,-0.988034,-0.1229345
0.07910655,0.049309,-0.9883257,-0.1205115
0.07863565,0.05178832,-0.9883882,-0.1192605
0.07772304,0.05357816,-0.9885197,-0.1179715
0.07772304,0.05357816,-0.9885197,-0.1179715
0.07552256,0.05419565,-0.9887959,-0.1167986
0.07303672,0.05441995,-0.9890609,-0.1160283
0.07178783,0.05534903,-0.9892102,-0.1150919
0.07178783,0.05534903,-0.9892102,-0.1150919
0.07186231,0.05543484,-0.9892184,-0.1149339
0.07181149,0.05529112,-0.9890412,-0.1165481
0.07181149,0.05529112,-0.9890412,-0.1165481
0.07166038,0.05456229,-0.9886332,-0.1203835
0.07167763,0.05304626,-0.9882786,-0.1239109
0.07175659,0.05208899,-0.9878482,-0.1276473
0.07175679,0.05075278,-0.9874839,-0.1309603
0.07175679,0.05075278,-0.9874839,-0.1309603
0.07232581,0.04782166,-0.9870991,-0.1346014
0.07333023,0.04513797,-0.9864115,-0.1399198
0.07333023,0.04513797,-0.9864115,-0.1399198
0.07465415,0.04235752,-0.9854284,-0.1468451
0.07578256,0.03983235,-0.9842746,-0.1545119
0.07651404,0.03719842,-0.9832265,-0.1613309
0.07651404,0.03719842,-0.9832265,-0.1613309
0.07731986,0.03435038,-0.9819377,-0.1692336
0.07877801,0.03078303,-0.9803713,-0.178097
0.08026381,0.02760733,-0.978836,-0.1862141
0.08026381,0.02760733,-0.978836,-0.1862141
0.08169979,0.02369296,-0.9775413,-0.1928131
0.08241301,0.02058578,-0.9766446,-0.1973566
0.08181088,0.01676368,-0.976053,-0.2008644
0.08181088,0.01676368,-0.976053,-0.2008644
0.08091605,0.01272872,-0.9755269,-0.2040535
0.08049721,0.009154459,-0.9747676,-0.2080012
0.0799691,0.006804257,-0.9740574,-0.2115913
0.0799691,0.006804257,-0.9740574,-0.2115913
0.07862911,0.005131311,-0.9737115,-0.213722
0.07695195,0.003444027,-0.9734384,-0.2156017
0.07565031,0.0015344,-0.9734046,-0.2162363
0.07565031,0.0015344,-0.9734046,-0.2162363
0.07480092,-0.0001726335,-0.9734868,-0.2161672
0.07511144,-0.0004882813,-0.9732605,-0.2170761
0.07605833,-0.000422864,-0.9730953,-0.2174868
0.07605833,-0.000422864,-0.9730953,-0.2174868
0.07718358,-0.002163092,-0.9732424,-0.2164191
0.07810067,-0.006341785,-0.9743379,-0.2110114
0.07810067,-0.006341785,-0.9743379,-0.2110114
0.07984481,-0.009870349,-0.9750012,-0.2071234
0.08173262,-0.008685027,-0.9743601,-0.209444
0.08369298,-0.007539757,-0.9719194,-0.2197983
0.08369298,-0.007539757,-0.9719194,-0.2197983
0.07852984,-0.001768967,-0.9683076,-0.2370872
0.06905976,-0.001879249,-0.9653618,-0.2516024
0.06258137,-0.01275445,-0.9628532,-0.2623636
0.06258137,-0.01275445,-0.9628532,-0.2623636
0.06190782,-0.02362179,-0.9605511,-0.2700944
0.0652638,-0.03299943,-0.9583539,-0.2760607
0.07106454,-0.03798741,-0.9576896,-0.2762923
0.07106454,-0.03798741,-0.9576896,-0.2762923
0.07644487,-0.02489397,-0.9561874,-0.2815
0.07670214,0.003280037,-0.9552157,-0.285778
0.08268,0.01166841,-0.9547609,-0.285411
0.08268,0.01166841,-0.9547609,-0.285411
0.09560366,-0.0007012406,-0.9568092,-0.2745462
0.1051907,-0.008682453,-0.9576002,-0.26807
0.1096904,-0.01059905,-0.9573092,-0.2672355
0.1096904,-0.01059905,-0.9573092,-0.2672355
0.1081878,-0.01154581,-0.9556442,-0.2736903
0.1013207,-0.01648989,-0.9543619,-0.2804563
0.09374071,-0.02467663,-0.9536375,-0.28492
0.09374071,-0.02467663,-0.9536375,-0.28492
0.08735818,-0.02887111,-0.9537233,-0.2862636
0.08268505,-0.02996795,-0.9541063,-0.2862626
0.08268505,-0.02996795,-0.9541063,-0.2862626
0.08213028,-0.03440456,-0.9546204,-0.2842022
0.08210705,-0.03843122,-0.9552384,-0.2816046
0.08060773,-0.03906879,-0.9562242,-0.278588
0.08060773,-0.03906879,-0.9562242,-0.278588
0.0804473,-0.03789551,-0.9570709,-0.2758757
0.08001027,-0.03680152,-0.9576298,-0.2742064
0.07879277,-0.03513675,-0.9586135,-0.2713253
0.07879277,-0.03513675,-0.9586135,-0.2713253
0.07891947,-0.03332922,-0.9601566,-0.266008
0.08014779,-0.0309055,-0.9621605,-0.2585892
0.08141211,-0.02807697,-0.9638813,-0.2520252
0.08141211,-0.02807697,-0.9638813,-0.2520252
0.08243905,-0.02567571,-0.9648225,-0.2483189
0.08271,-0.02355419,-0.9651409,-0.2471988
0.08323772,-0.02134067,-0.9651694,-0.2471114
0.08323772,-0.02134067,-0.9651694,-0.2471114
0.08484159,-0.01904297,-0.9648973,-0.2478155
0.08599038,-0.01819544,-0.9646732,-0.2483553
0.08543675,-0.01915571,-0.9646778,-0.2484562
0.08543675,-0.01915571,-0.9646778,-0.2484562
0.08349823,-0.02043211,-0.9648268,-0.2484346
0.08126088,-0.0216729,-0.9648511,-0.2489767
0.0791797,-0.02300435,-0.9644478,-0.2510813
0.0791797,-0.02300435,-0.9644478,-0.2510813
0.07601266,-0.02419149,-0.963927,-0.2539324
0.07181305,-0.02473724,-0.9633156,-0.2573987
0.07181305,-0.02473724,-0.9633156,-0.2573987
0.06749991,-0.02460012,-0.9628609,-0.2602641
0.06410018,-0.02439483,-0.9624648,-0.2625978
0.06179905,-0.02411097,-0.9620295,-0.2647619
0.06179905,-0.02411097,-0.9620295,-0.2647619
0.06068626,-0.02461708,-0.9615192,-0.2668182
0.05959182,-0.02489636,-0.9610664,-0.2686639
0.05864446,-0.0250506,-0.9607282,-0.270064
0.05864446,-0.0250506,-0.9607282,-0.270064
0.05827371,-0.02481783,-0.9605654,-0.2707442
0.05818453,-0.02579961,-0.9604396,-0.2711177
0.05880407,-0.0267646,-0.9601085,-0.2720613
0.05880407,-0.0267646,-0.9601085,-0.2720613
0.05984783,-0.02686545,-0.9596114,-0.2735735
0.05949635,-0.02668039,-0.9593663,-0.2745263
0.05921417,-0.02756493,-0.9591955,-0.2750963
0.05921417,-0.02756493,-0.9591955,-0.2750963
0.05874221,-0.02941692,-0.9589142,-0.2759846
0.05798944,-0.03346642,-0.9589567,-0.2755345
0.05704695,-0.03444158,-0.9594043,-0.274049
0.05704695,-0.03444158,-0.9594043,-0.274049
0.05985567,-0.03748234,-0.9599591,-0.2710919
0.06487563,-0.04967632,-0.9604337,-0.2662529
0.06186207,-0.05779227,-0.9611781,-0.2626212
0.06186207,-0.05779227,-0.9611781,-0.2626212
0.05082246,-0.05513107,-0.9618297,-0.2631755
0.04593203,-0.05283502,-0.9595211,-0.2727969
0.04819985,-0.05317686,-0.9565493,-0.2825994
0.04819985,-0.05317686,-0.9565493,-0.2825994
0.05061165,-0.04573745,-0.9552005,-0.2879905
0.05379853,-0.03313754,-0.9552717,-0.2889007
0.05379853,-0.03313754,-0.9552717,-0.2889007
0.06150491,-0.04060173,-0.9546357,-0.2885124
0.07141155,-0.06057628,-0.9532245,-0.2873915
0.07608262,-0.05983886,-0.9552331,-0.279572
0.07608262,-0.05983886,-0.9552331,-0.279572
0.07277756,-0.03952986,-0.9607912,-0.2646149
0.06847427,-0.03018891,-0.9654827,-0.2494859
0.0673129,-0.03204386,-0.9676057,-0.2412085
0.0673129,-0.03204386,-0.9676057,-0.2412085
0.07042833,-0.02499671,-0.9682477,-0.2385613
0.07577363,-0.01082716,-0.9692411,-0.2339079
0.07921432,0.0003860202,-0.9708718,-0.2261258
0.07921432,0.0003860202,-0.9708718,-0.2261258
0.08168475,0.005666745,-0.9725277,-0.2179114
0.08555631,0.003627358,-0.974342,-0.2081458
0.08979996,-0.001691456,-0.9760488,-0.1981463
0.08979996,-0.001691456,-0.9760488,-0.1981463
0.09258895,-0.005163156,-0.977768,-0.1880701
0.09496819,-0.007591949,-0.9793433,-0.178354
0.09784862,-0.009010079,-0.9804602,-0.1704178
0.09784862,-0.009010079,-0.9804602,-0.1704178
0.1003696,-0.01164157,-0.9813409,-0.1635859
0.1024526,-0.01457552,-0.9816984,-0.1598728
0.1040916,-0.01558489,-0.981756,-0.1583577
0.1040916,-0.01558489,-0.981756,-0.1583577
0.1050018,-0.01996102,-0.9821742,-0.1546287
0.1052935,-0.02717593,-0.9827808,-0.1493879
0.1047276,-0.03199803,-0.9834731,-0.1441835
0.1047276,-0.03199803,-0.9834731,-0.1441835
0.1034668,-0.03506585,-0.9844528,-0.1375413
0.1019309,-0.03834233,-0.985808,-0.1277603
0.1019309,-0.03834233,-0.985808,-0.1277603
0.1004653,-0.04225467,-0.9874998,-0.1138654
0.09830185,-0.04667845,-0.98946,-0.09553404
0.09293833,-0.05072209,-0.9918799,-0.0704553
0.09293833,-0.05072209,-0.9918799,-0.0704553
0.08515146,-0.05304106,-0.994117,-0.04083229
0.07620101,-0.05331078,-0.9956565,-0.004404692
0.06644966,-0.0553151,-0.9955603,0.03720742
0.06644966,-0.0553151,-0.9955603,0.03720742
0.05424223,-0.057578,-0.9934582,0.08236202
0.04158963,-0.05877328,-0.9891553,0.1280153
0.02971604,-0.05863951,-0.9824535,0.1745382
0.02971604,-0.05863951,-0.9824535,0.1745382
0.01880596,-0.05788939,-0.9739925,0.2182517
0.007363785,-0.05569845,-0.9650242,0.2560696
-0.004782602,-0.05285222,-0.9564574,0.2870069
-0.004782602,-0.05285222,-0.9564574,0.2870069
-0.01443839,-0.04970556,-0.9480602,0.3138514
-0.02122058,-0.05028823,-0.9397264,0.3375428
-0.02498001,-0.05152003,-0.932559,0.3564483
-0.02498001,-0.05152003,-0.932559,0.3564483
-0.02784167,-0.05139465,-0.9258977,0.3732252
-0.02990424,-0.05290407,-0.9205062,0.3859732
-0.03253466,-0.05352293,-0.915097,0.3983394
-0.03253466,-0.05352293,-0.915097,0.3983394
-0.03541554,-0.05605141,-0.9105563,0.4080333
-0.0384411,-0.05775203,-0.9052052,0.4192738
-0.0384411,-0.05775203,-0.9052052,0.4192738
-0.04116992,-0.05747127,-0.9010064,0.4280066
-0.04422569,-0.05633608,-0.8976744,0.4347999
-0.04938766,-0.05510335,-0.8945929,0.4407131
-0.04938766,-0.05510335,-0.8945929,0.4407131
-0.05771383,-0.05448413,-0.8911785,0.4466558
-0.06642959,-0.05384865,-0.8872368,0.4533191
-0.07478687,-0.0540278,-0.8843892,0.4575408
-0.07478687,-0.0540278,-0.8843892,0.4575408
-0.08286677,-0.05636715,-0.8826618,0.4591992
-0.09152189,-0.06037917,-0.8809173,0.4603944
-0.09953358,-0.0647195,-0.8783613,0.4630182
-0.09953358,-0.0647195,-0.8783613,0.4630182
-0.1073657,-0.06903635,-0.8759872,0.4651377
-0.1153739,-0.07486016,-0.8749615,0.4642491
-0.1230156,-0.08029778,-0.8757602,0.4598517
-0.1230156,-0.08029778,-0.8757602,0.4598517
-0.1301181,-0.08584955,-0.8770972,0.4543122
-0.1341761,-0.09181238,-0.8776882,0.4508112
-0.1390404,-0.0994954,-0.87713,0.4487887
-0.1390404,-0.0994954,-0.87713,0.4487887
-0.1462052,-0.1131785,-0.8749905,0.4474441
-0.1562648,-0.131307,-0.8725111,0.4439192
-0.1651464,-0.1461093,-0.8713954,0.4382338
-0.1651464,-0.1461093,-0.8713954,0.4382338
-0.1727106,-0.155061,-0.8723946,0.4301801
-0.178943,-0.1574985,-0.8750244,0.4213146
-0.184836,-0.158289,-0.876473,0.4154218
-0.184836,-0.158289,-0.876473,0.4154218
-0.1912466,-0.1596795,-0.876377,0.4121777
-0.1967843,-0.1615114,-0.8754528,0.4108193
-0.1967843,-0.1615114,-0.8754528,0.4108193
-0.2015362,-0.1640178,-0.8741933,0.4102041
-0.2055478,-0.1676221,-0.8730404,0.4092108
-0.2089857,-0.1721556,-0.8719381,0.4079356
-0.2089857,-0.1721556,-0.8719381,0.4079356
-0.2122512,-0.1766925,-0.8703965,0.4076017
-0.2144079,-0.1796897,-0.8691042,0.40792
-0.2153513,-0.1810676,-0.8689359,0.4071717
-0.2157333,-0.1809075,-0.8697161,0.4053709
-0.2157333,-0.1809075,-0.8697161,0.4053709
-0.2144174,-0.1780129,-0.8720797,0.4022606
-0.2144209,-0.1772509,-0.8738595,0.3987172
-0.2144209,-0.1772509,-0.8738595,0.3987172
-0.2158056,-0.1783684,-0.8740812,0.396982
-0.2172653,-0.1788358,-0.8737853,0.3966267
-0.2166801,-0.1770859,-0.874644,0.3958386
-0.2166801,-0.1770859,-0.874644,0.3958386
-0.2164147,-0.1773714,-0.874519,0.3961321
-0.2167173,-0.1772369,-0.8743985,0.3962928
-0.2152431,-0.1753408,-0.8745779,0.3975419
-0.2152431,-0.1753408,-0.8745779,0.3975419
-0.2142559,-0.1762888,-0.8741022,0.3987004
-0.2132849,-0.1768501,-0.8739117,0.3993894
-0.2114397,-0.1760682,-0.8743396,0.3997793
-0.2114397,-0.1760682,-0.8743396,0.3997793
-0.2091573,-0.1748497,-0.875676,0.398588
-0.2067744,-0.1726661,-0.8782397,0.3951276
-0.2048568,-0.1700813,-0.881636,0.3896461
-0.2048568,-0.1700813,-0.881636,0.3896461
-0.2019969,-0.1658944,-0.885808,0.3834326
-0.197577,-0.1607781,-0.8910062,0.3757949
-0.1921432,-0.1562661,-0.8964669,0.3674357
-0.1921432,-0.1562661,-0.8964669,0.3674357
-0.1847343,-0.1519896,-0.9023493,0.3585222
-0.1752402,-0.1476763,-0.9083053,0.3499486
-0.1752402,-0.1476763,-0.9083053,0.3499486
-0.163307,-0.1433167,-0.9148874,0.3402531
-0.1500155,-0.1383753,-0.9222864,0.3282309
-0.1358971,-0.1334719,-0.9296953,0.315252
-0.1358971,-0.1334719,-0.9296953,0.315252
-0.1214027,-0.1290732,-0.9367678,0.301774
-0.105821,-0.1243092,-0.9437014,0.2877096
-0.08818345,-0.1184794,-0.9508389,0.2721981
-0.08818345,-0.1184794,-0.9508389,0.2721981
-0.06769402,-0.1136038,-0.9579504,0.2546425
-0.04582403,-0.109498,-0.9646441,0.235313
-0.02083329,-0.105023,-0.971522,0.2113792
-0.02083329,-0.105023,-0.971522,0.2113792
0.003879455,-0.1014937,-0.9770095,0.1874469
0.02756195,-0.09900376,-0.9806591,0.1665725
0.04931097,-0.09650104,-0.982607,0.1507963
0.04931097,-0.09650104,-0.982607,0.1507963
0.06767013,-0.09409143,-0.9833539,0.1399384
0.08174319,-0.09226885,-0.9833724,0.1333539
0.09161163,-0.09003247,-0.9831247,0.1302585
0.09161163,-0.09003247,-0.9831247,0.1302585
0.09779348,-0.08487495,-0.983099,0.1294184
0.1005695,-0.07773263,-0.9835464,0.128374
0.1018006,-0.0716745,-0.9842575,0.1254454
0.1018006,-0.0716745,-0.9842575,0.1254454
0.1039064,-0.06579272,-0.9849362,0.1215541
0.1057339,-0.05904797,-0.9854908,0.1189183
0.1057339,-0.05904797,-0.9854908,0.1189183
0.1071311,-0.05378399,-0.9857761,0.1177957
0.1078883,-0.04952085,-0.9860086,0.1170249
0.1080071,-0.04618889,-0.9858471,0.1196103
0.1080071,-0.04618889,-0.9858471,0.1196103
0.106967,-0.04399157,-0.9855381,0.1238446
0.1046488,-0.0416648,-0.9850017,0.1307073
0.1007573,-0.03880915,-0.9842712,0.1398287
0.1007573,-0.03880915,-0.9842712,0.1398287
0.09533895,-0.03571156,-0.9832957,0.1508801
0.08917811,-0.03196681,-0.9820334,0.1632049
0.08210324,-0.02774973,-0.9804231,0.1768039
0.08210324,-0.02774973,-0.9804231,0.1768039
0.07463309,-0.0229755,-0.9785048,0.1908673
0.06746139,-0.01854385,-0.9765323,0.2036901
0.06074185,-0.01445232,-0.9746799,0.2147107
0.06074185,-0.01445232,-0.9746799,0.2147107
0.05413994,-0.0105723,-0.972068,0.2281249
0.04792064,-0.008128453,-0.968724,0.2433338
0.04313403,-0.006691636,-0.9699684,0.2392821
0.04313403,-0.006691636,-0.9699684,0.2392821
0.04138778,-0.003633515,-0.9714808,0.2334502
0.04129929,-0.0008886853,-0.9725717,0.2289061
0.04309687,0.001655842,-0.9732134,0.2258219
